FID,Id,x,y
185,0,112.968464069000007,28.205361434699999
186,0,112.968362362999997,28.205369809899999
187,0,112.968260655999998,28.205378185200001
188,0,112.968158950000003,28.205386560400001
189,0,112.968057243000004,28.205394935699999
190,0,112.967955536999995,28.205403310900000
191,0,112.967853829999996,28.205411686100000
192,0,112.967752122999997,28.205420061400002
193,0,112.967662355000002,28.205468479499999
194,0,112.967572668000003,28.205517167099998
195,0,112.967482980000000,28.205565854700001
196,0,112.967448242000003,28.205641020500000
197,0,112.967466049999999,28.205741505599999
198,0,112.967465005999998,28.205832512600001
199,0,112.967432205999998,28.205906415699999
200,0,112.969802563000002,28.205257804500000
201,0,112.969778340000005,28.205158670199999
202,0,112.969754116000004,28.205059536000000
203,0,112.969729892999993,28.204960401699999
204,0,112.969706596999998,28.204861051000002
205,0,112.969725428000004,28.205365827400001
206,0,112.969623893000005,28.205376070000000
207,0,112.969522357000002,28.205386312600002
208,0,112.969420600000007,28.205394037400001
209,0,112.969318838000007,28.205401715200001
210,0,112.969217076999996,28.205409393000000
211,0,112.969115314999996,28.205417070799999
212,0,112.969013552999996,28.205424748599999
213,0,112.968911792000000,28.205432426400002
214,0,112.968810030000000,28.205440104200001
215,0,112.968766975999998,28.205376987200001
216,0,112.970085777999998,28.205535791799999
217,0,112.969986130999999,28.205513771100001
218,0,112.969886485000004,28.205491750499998
219,0,112.969840852000004,28.205414504899998
220,0,112.970152696000000,28.205508195600000
221,0,112.970169181000003,28.205407485199999
222,0,112.970185666999996,28.205306774699999
223,0,112.970199273999995,28.205205666900000
224,0,112.970210684999998,28.205104256100000
225,0,112.970222096000001,28.205002845300001
226,0,112.970233508000007,28.204901434400000
227,0,112.970244918999995,28.204800023600001
228,0,112.970256329999998,28.204698612800001
229,0,112.970267742000004,28.204597201999999
230,0,112.970280717999998,28.204496027200001
231,0,112.970299721000004,28.204395761099999
232,0,112.970318723000005,28.204295495099998
233,0,112.970337725999997,28.204195229100002
234,0,112.970356727999999,28.204094963100001
235,0,112.970375731000004,28.203994696999999
236,0,112.970394733000006,28.203894430999998
237,0,112.970311929000005,28.203906262600000
238,0,112.970213951000005,28.203934803100001
239,0,112.970115972000002,28.203963343500000
240,0,112.970016099999995,28.203983993200001
241,0,112.969915838999995,28.204003024700000
242,0,112.969815578999999,28.204022056300001
243,0,112.969715317999999,28.204041087899999
244,0,112.969615058000002,28.204060119499999
245,0,112.968772267999995,28.205776756599999
246,0,112.968802112000006,28.205679167100001
247,0,112.968809680000007,28.205581062200000
248,0,112.968784381000006,28.205482196900000
249,0,112.968830840999999,28.205777130600001
250,0,112.968932152999997,28.205764879099998
251,0,112.967979057999997,28.205840801499999
252,0,112.968080446000002,28.205829185199999
253,0,112.968181833000003,28.205817568899999
254,0,112.968283220999993,28.205805952599999
255,0,112.968384608999997,28.205794336299999
256,0,112.968486244999994,28.205785242299999
257,0,112.968587944999996,28.205776783400001
258,0,112.968689506999993,28.205772889399999
259,0,112.969128226999999,28.205853267799998
260,0,112.969224507999996,28.205819439399999
261,0,112.969320788999994,28.205785611000000
262,0,112.969417070000006,28.205751782499998
263,0,112.969513351000003,28.205717954099999
264,0,112.969609632000001,28.205684125699999
265,0,112.969709316999996,28.205664215999999
266,0,112.969106312999997,28.205860272599999
267,0,112.969004365999993,28.205864863399999
268,0,112.968902417999999,28.205869454199998
269,0,112.968800470999994,28.205874045000002
270,0,112.968766685000006,28.205814548100001
271,0,112.967717816999993,28.205871590299999
272,0,112.967819102999997,28.205859128099998
273,0,112.967436847000002,28.205907176499998
274,0,112.967538089000001,28.205894353700000
275,0,112.967639331000001,28.205881530900001
276,0,112.967451929999996,28.206000481499999
277,0,112.967521935999997,28.206027911400000
278,0,112.967622453999994,28.206010288600002
279,0,112.967292705999995,28.205925432699999
280,0,112.967393947999994,28.205912609900000
281,0,112.967653388000002,28.205940809700000
282,0,112.970036888999999,28.206260309099999
283,0,112.970052366000004,28.206159438600000
284,0,112.970067842000006,28.206058568200000
285,0,112.970083318999997,28.205957697700001
286,0,112.970098793999995,28.205856827000002
287,0,112.970114268000003,28.205755956099999
288,0,112.970129741999997,28.205655085299998
289,0,112.970145215000002,28.205554214399999
290,0,112.969934272000003,28.206311591199999
291,0,112.969832797999999,28.206322432099999
292,0,112.969731324999998,28.206333272999998
293,0,112.969629850999993,28.206344113800000
294,0,112.969528378000007,28.206354954700000
295,0,112.969426905000006,28.206365795600000
296,0,112.969325431000001,28.206376636500000
297,0,112.969228035000000,28.206382775900000
298,0,112.969205294999995,28.206283290799998
299,0,112.969182556000007,28.206183805700000
300,0,112.969159816000001,28.206084320599999
301,0,112.969137076999999,28.205984835599999
302,0,112.969114336999993,28.205885350500001
303,0,112.969153499000001,28.206396827100001
304,0,112.969052165999997,28.206408909099999
305,0,112.968950832999994,28.206420991100000
306,0,112.968849500000005,28.206433073100001
307,0,112.969023578999995,28.206442243500000
308,0,112.969034723999997,28.206543684000000
309,0,112.969045867999995,28.206645124500000
310,0,112.969057012999997,28.206746565000000
311,0,112.968737047000005,28.206446481000000
312,0,112.968635712999998,28.206458563000002
313,0,112.968785242999999,28.206532078700000
314,0,112.968793754000004,28.206633774000000
315,0,112.968802264999994,28.206735469300000
316,0,112.968810775999998,28.206837164600000
317,0,112.968648703000000,28.206369296500000
318,0,112.968675040999997,28.206270702899999
319,0,112.968701378999995,28.206172109299999
320,0,112.968727716000004,28.206073515700002
321,0,112.968749614000004,28.205974096700000
322,0,112.968621268000007,28.206460284999999
323,0,112.968519932999996,28.206472355799999
324,0,112.968418599000003,28.206484426599999
325,0,112.968317975999994,28.206501164399999
326,0,112.968217652999996,28.206519864800001
327,0,112.968117331000002,28.206538565199999
328,0,112.968017008000004,28.206557265600001
329,0,112.968402960999995,28.206546927500000
330,0,112.968427125000005,28.206646076399998
